temperature,city,pression,date
279.44, Marseille,1014,2024-12-23 16:47:03
275.22, Lyon,1024,2024-12-23 16:47:03
262.53,Montreal,1033,2024-12-23 16:47:03
267.22,New York,1037,2024-12-23 16:47:03
301.04,Conakry,1009,2024-12-23 16:47:03
298.22,Dakar,1011,2024-12-23 16:47:03
279.14,Toulouse,1030,2024-12-23 16:46:04
280.11, Nantes,1029,2024-12-23 16:46:04
267.91, Grenoble,1021,2024-12-23 16:46:04
279.44, Marseille,1014,2024-12-23 16:46:04
275.22, Lyon,1024,2024-12-23 16:46:04
262.58,Montreal,1033,2024-12-23 16:46:04
267.22,New York,1037,2024-12-23 16:46:04
301.04,Conakry,1009,2024-12-23 16:46:04
298.22,Dakar,1011,2024-12-23 16:46:04
279.14,Toulouse,1030,2024-12-23 16:45:07
280.11, Nantes,1029,2024-12-23 16:45:07
267.91, Grenoble,1021,2024-12-23 16:45:07
279.44, Marseille,1014,2024-12-23 16:45:07
275.22, Lyon,1024,2024-12-23 16:45:07
262.58,Montreal,1033,2024-12-23 16:45:07
267.22,New York,1037,2024-12-23 16:45:07
301.04,Conakry,1009,2024-12-23 16:45:07
298.22,Dakar,1011,2024-12-23 16:45:07
279.14,Toulouse,1030,2024-12-23 16:44:52
280.11, Nantes,1029,2024-12-23 16:44:52
267.91, Grenoble,1021,2024-12-23 16:44:52
279.44, Marseille,1014,2024-12-23 16:44:52
275.22, Lyon,1024,2024-12-23 16:44:52
262.58,Montreal,1033,2024-12-23 16:44:52
267.22,New York,1037,2024-12-23 16:44:52
301.04,Conakry,1009,2024-12-23 16:44:52
298.22,Dakar,1011,2024-12-23 16:44:52
279.14,Toulouse,1030,2024-12-23 16:44:47
280.11, Nantes,1029,2024-12-23 16:44:47
267.91, Grenoble,1021,2024-12-23 16:44:47
279.44, Marseille,1014,2024-12-23 16:44:47
275.22, Lyon,1024,2024-12-23 16:44:47
262.58,Montreal,1033,2024-12-23 16:44:47
267.22,New York,1037,2024-12-23 16:44:47
301.04,Conakry,1009,2024-12-23 16:44:47
298.22,Dakar,1011,2024-12-23 16:44:47
282.14,Toulouse,1028,2024-12-23 14:57:03
282.11, Nantes,1029,2024-12-23 14:57:03
268.46, Grenoble,1019,2024-12-23 14:57:03
280.43, Marseille,1013,2024-12-23 14:57:03
275.85, Lyon,1023,2024-12-23 14:57:03
260.98,Montreal,1036,2024-12-23 14:57:03
264.91,New York,1039,2024-12-23 14:57:03
304.19,Conakry,1009,2024-12-23 14:57:03
298.22,Dakar,1012,2024-12-23 14:57:03
282.14,Toulouse,1028,2024-12-23 14:56:04
282.11, Nantes,1029,2024-12-23 14:56:04
268.46, Grenoble,1019,2024-12-23 14:56:04
280.43, Marseille,1013,2024-12-23 14:56:04
275.85, Lyon,1023,2024-12-23 14:56:04
260.98,Montreal,1036,2024-12-23 14:56:04
264.91,New York,1039,2024-12-23 14:56:04
304.19,Conakry,1009,2024-12-23 14:56:04
298.22,Dakar,1012,2024-12-23 14:56:04
282.14,Toulouse,1028,2024-12-23 14:55:04
282.11, Nantes,1029,2024-12-23 14:55:04
268.46, Grenoble,1019,2024-12-23 14:55:04
280.43, Marseille,1013,2024-12-23 14:55:04
275.85, Lyon,1023,2024-12-23 14:55:04
260.98,Montreal,1036,2024-12-23 14:55:04
264.91,New York,1039,2024-12-23 14:55:04
304.19,Conakry,1009,2024-12-23 14:55:04
298.22,Dakar,1012,2024-12-23 14:55:04
282.14,Toulouse,1028,2024-12-23 14:54:04
282.11, Nantes,1029,2024-12-23 14:54:04
268.46, Grenoble,1019,2024-12-23 14:54:04
280.43, Marseille,1013,2024-12-23 14:54:04
275.85, Lyon,1023,2024-12-23 14:54:04
260.75,Montreal,1036,2024-12-23 14:54:04
264.91,New York,1039,2024-12-23 14:54:04
304.19,Conakry,1009,2024-12-23 14:54:04
298.22,Dakar,1012,2024-12-23 14:54:04
282.14,Toulouse,1028,2024-12-23 14:53:03
282.11, Nantes,1029,2024-12-23 14:53:03
268.46, Grenoble,1019,2024-12-23 14:53:03
280.43, Marseille,1013,2024-12-23 14:53:03
275.85, Lyon,1023,2024-12-23 14:53:03
260.75,Montreal,1036,2024-12-23 14:53:03
264.91,New York,1039,2024-12-23 14:53:03
304.19,Conakry,1009,2024-12-23 14:53:03
298.22,Dakar,1012,2024-12-23 14:53:03
282.14,Toulouse,1028,2024-12-23 14:52:04
282.11, Nantes,1029,2024-12-23 14:52:04
268.46, Grenoble,1019,2024-12-23 14:52:04
280.43, Marseille,1013,2024-12-23 14:52:04
275.85, Lyon,1023,2024-12-23 14:52:04
260.75,Montreal,1036,2024-12-23 14:52:04
264.91,New York,1039,2024-12-23 14:52:04
304.19,Conakry,1009,2024-12-23 14:52:04
298.22,Dakar,1012,2024-12-23 14:52:04
282.14,Toulouse,1028,2024-12-23 14:51:04
282.11, Nantes,1029,2024-12-23 14:51:04
268.46, Grenoble,1019,2024-12-23 14:51:04
280.43, Marseille,1013,2024-12-23 14:51:04
275.63, Lyon,1023,2024-12-23 14:51:04
261.02,Montreal,1036,2024-12-23 14:51:04
265.08,New York,1039,2024-12-23 14:51:04
304.19,Conakry,1009,2024-12-23 14:51:04
298.22,Dakar,1012,2024-12-23 14:51:04
281.14,Toulouse,1028,2024-12-23 14:50:03
282.11, Nantes,1029,2024-12-23 14:50:03
268.46, Grenoble,1019,2024-12-23 14:50:03
280.55, Marseille,1013,2024-12-23 14:50:03
275.63, Lyon,1023,2024-12-23 14:50:03
261.02,Montreal,1036,2024-12-23 14:50:03
265.07,New York,1039,2024-12-23 14:50:03
304.19,Conakry,1009,2024-12-23 14:50:03
298.22,Dakar,1012,2024-12-23 14:50:03
281.14,Toulouse,1028,2024-12-23 14:49:04
282.11, Nantes,1029,2024-12-23 14:49:04
268.46, Grenoble,1019,2024-12-23 14:49:04
280.55, Marseille,1013,2024-12-23 14:49:04
275.63, Lyon,1023,2024-12-23 14:49:04
261.02,Montreal,1036,2024-12-23 14:49:04
265.07,New York,1039,2024-12-23 14:49:04
304.19,Conakry,1009,2024-12-23 14:49:04
298.22,Dakar,1012,2024-12-23 14:49:04
282.14,Toulouse,1028,2024-12-23 14:48:05
282.11, Nantes,1029,2024-12-23 14:48:05
268.46, Grenoble,1019,2024-12-23 14:48:05
280.55, Marseille,1013,2024-12-23 14:48:05
275.63, Lyon,1023,2024-12-23 14:48:05
261.07,Montreal,1036,2024-12-23 14:48:05
264.91,New York,1039,2024-12-23 14:48:05
304.19,Conakry,1009,2024-12-23 14:48:05
298.22,Dakar,1012,2024-12-23 14:48:05
282.14,Toulouse,1028,2024-12-23 14:47:04
282.11, Nantes,1029,2024-12-23 14:47:04
268.46, Grenoble,1019,2024-12-23 14:47:04
280.55, Marseille,1013,2024-12-23 14:47:04
275.63, Lyon,1023,2024-12-23 14:47:04
261.07,Montreal,1036,2024-12-23 14:47:04
264.91,New York,1039,2024-12-23 14:47:04
304.19,Conakry,1009,2024-12-23 14:47:04
298.22,Dakar,1012,2024-12-23 14:47:04
282.14,Toulouse,1028,2024-12-23 14:46:05
282.11, Nantes,1029,2024-12-23 14:46:05
268.46, Grenoble,1019,2024-12-23 14:46:05
280.55, Marseille,1013,2024-12-23 14:46:05
275.63, Lyon,1023,2024-12-23 14:46:05
261.07,Montreal,1036,2024-12-23 14:46:05
264.91,New York,1039,2024-12-23 14:46:05
304.19,Conakry,1009,2024-12-23 14:46:05
298.22,Dakar,1012,2024-12-23 14:46:05
281.14,Toulouse,1028,2024-12-23 14:45:04
282.11, Nantes,1029,2024-12-23 14:45:04
268.46, Grenoble,1019,2024-12-23 14:45:04
280.55, Marseille,1013,2024-12-23 14:45:04
275.63, Lyon,1023,2024-12-23 14:45:04
261.02,Montreal,1036,2024-12-23 14:45:04
265.0,New York,1039,2024-12-23 14:45:04
304.19,Conakry,1009,2024-12-23 14:45:04
298.22,Dakar,1012,2024-12-23 14:45:04
281.14,Toulouse,1028,2024-12-23 14:44:04
282.11, Nantes,1029,2024-12-23 14:44:04
268.46, Grenoble,1019,2024-12-23 14:44:04
280.55, Marseille,1013,2024-12-23 14:44:04
275.63, Lyon,1023,2024-12-23 14:44:04
260.78,Montreal,1036,2024-12-23 14:44:04
264.96,New York,1039,2024-12-23 14:44:04
304.19,Conakry,1009,2024-12-23 14:44:04
298.22,Dakar,1012,2024-12-23 14:44:04
281.14,Toulouse,1028,2024-12-23 14:43:05
282.11, Nantes,1029,2024-12-23 14:43:05
268.46, Grenoble,1019,2024-12-23 14:43:05
280.55, Marseille,1013,2024-12-23 14:43:05
275.63, Lyon,1023,2024-12-23 14:43:05
260.78,Montreal,1036,2024-12-23 14:43:05
264.96,New York,1039,2024-12-23 14:43:05
304.19,Conakry,1009,2024-12-23 14:43:05
298.22,Dakar,1012,2024-12-23 14:43:05
281.14,Toulouse,1028,2024-12-23 14:42:04
282.11, Nantes,1029,2024-12-23 14:42:04
268.46, Grenoble,1019,2024-12-23 14:42:04
280.55, Marseille,1013,2024-12-23 14:42:04
275.63, Lyon,1023,2024-12-23 14:42:04
260.78,Montreal,1036,2024-12-23 14:42:04
264.96,New York,1039,2024-12-23 14:42:04
304.19,Conakry,1009,2024-12-23 14:42:04
298.22,Dakar,1012,2024-12-23 14:42:04
281.14,Toulouse,1028,2024-12-23 14:41:04
282.11, Nantes,1029,2024-12-23 14:41:04
268.46, Grenoble,1019,2024-12-23 14:41:04
280.55, Marseille,1013,2024-12-23 14:41:04
275.63, Lyon,1023,2024-12-23 14:41:04
260.78,Montreal,1036,2024-12-23 14:41:04
264.96,New York,1039,2024-12-23 14:41:04
304.19,Conakry,1009,2024-12-23 14:41:04
298.22,Dakar,1012,2024-12-23 14:41:04
281.14,Toulouse,1028,2024-12-23 14:40:04
282.11, Nantes,1029,2024-12-23 14:40:04
268.46, Grenoble,1019,2024-12-23 14:40:04
280.55, Marseille,1013,2024-12-23 14:40:04
275.63, Lyon,1023,2024-12-23 14:40:04
260.78,Montreal,1036,2024-12-23 14:40:04
265.01,New York,1039,2024-12-23 14:40:04
304.19,Conakry,1009,2024-12-23 14:40:04
298.22,Dakar,1012,2024-12-23 14:40:04
281.14,Toulouse,1028,2024-12-23 14:39:03
282.11, Nantes,1029,2024-12-23 14:39:03
268.46, Grenoble,1018,2024-12-23 14:39:03
280.55, Marseille,1013,2024-12-23 14:39:03
275.63, Lyon,1023,2024-12-23 14:39:03
260.78,Montreal,1036,2024-12-23 14:39:03
265.01,New York,1039,2024-12-23 14:39:03
304.19,Conakry,1009,2024-12-23 14:39:03
298.22,Dakar,1012,2024-12-23 14:39:03
281.14,Toulouse,1028,2024-12-23 14:38:05
282.11, Nantes,1029,2024-12-23 14:38:05
268.46, Grenoble,1019,2024-12-23 14:38:05
280.55, Marseille,1013,2024-12-23 14:38:05
275.63, Lyon,1023,2024-12-23 14:38:05
260.78,Montreal,1036,2024-12-23 14:38:05
265.0,New York,1039,2024-12-23 14:38:05
304.19,Conakry,1009,2024-12-23 14:38:05
298.22,Dakar,1012,2024-12-23 14:38:05
281.14,Toulouse,1028,2024-12-23 14:37:04
282.11, Nantes,1029,2024-12-23 14:37:04
268.46, Grenoble,1019,2024-12-23 14:37:04
280.55, Marseille,1013,2024-12-23 14:37:04
275.63, Lyon,1023,2024-12-23 14:37:04
260.78,Montreal,1036,2024-12-23 14:37:04
265.0,New York,1039,2024-12-23 14:37:04
304.19,Conakry,1009,2024-12-23 14:37:04
298.22,Dakar,1012,2024-12-23 14:37:04
281.14,Toulouse,1028,2024-12-23 14:36:04
282.11, Nantes,1029,2024-12-23 14:36:04
268.46, Grenoble,1019,2024-12-23 14:36:04
280.98, Marseille,1013,2024-12-23 14:36:04
275.63, Lyon,1023,2024-12-23 14:36:04
260.78,Montreal,1036,2024-12-23 14:36:04
264.76,New York,1039,2024-12-23 14:36:04
304.19,Conakry,1009,2024-12-23 14:36:04
298.22,Dakar,1012,2024-12-23 14:36:04
281.14,Toulouse,1028,2024-12-23 14:35:04
282.11, Nantes,1029,2024-12-23 14:35:04
268.46, Grenoble,1019,2024-12-23 14:35:04
280.98, Marseille,1013,2024-12-23 14:35:04
275.63, Lyon,1023,2024-12-23 14:35:04
260.78,Montreal,1036,2024-12-23 14:35:04
264.76,New York,1039,2024-12-23 14:35:04
304.19,Conakry,1009,2024-12-23 14:35:04
298.22,Dakar,1012,2024-12-23 14:35:04
281.14,Toulouse,1028,2024-12-23 14:34:04
282.11, Nantes,1029,2024-12-23 14:34:04
268.46, Grenoble,1018,2024-12-23 14:34:04
280.55, Marseille,1013,2024-12-23 14:34:04
275.63, Lyon,1023,2024-12-23 14:34:04
260.78,Montreal,1036,2024-12-23 14:34:04
264.96,New York,1039,2024-12-23 14:34:04
304.19,Conakry,1009,2024-12-23 14:34:04
298.22,Dakar,1012,2024-12-23 14:34:04
281.14,Toulouse,1028,2024-12-23 14:33:03
282.11, Nantes,1029,2024-12-23 14:33:03
268.46, Grenoble,1019,2024-12-23 14:33:03
280.55, Marseille,1013,2024-12-23 14:33:03
275.63, Lyon,1022,2024-12-23 14:33:03
260.77,Montreal,1036,2024-12-23 14:33:03
264.71,New York,1039,2024-12-23 14:33:03
304.19,Conakry,1009,2024-12-23 14:33:03
298.22,Dakar,1012,2024-12-23 14:33:03
281.14,Toulouse,1028,2024-12-23 14:33:00
282.11, Nantes,1029,2024-12-23 14:33:00
268.46, Grenoble,1019,2024-12-23 14:33:00
280.55, Marseille,1013,2024-12-23 14:33:00
275.63, Lyon,1022,2024-12-23 14:33:00
260.77,Montreal,1036,2024-12-23 14:33:00
264.71,New York,1039,2024-12-23 14:33:00
304.19,Conakry,1009,2024-12-23 14:33:00
298.22,Dakar,1012,2024-12-23 14:33:00
281.14,Toulouse,1028,2024-12-23 14:32:28
282.11, Nantes,1029,2024-12-23 14:32:28
268.46, Grenoble,1019,2024-12-23 14:32:28
280.55, Marseille,1013,2024-12-23 14:32:28
275.63, Lyon,1022,2024-12-23 14:32:28
260.77,Montreal,1036,2024-12-23 14:32:28
264.71,New York,1039,2024-12-23 14:32:28
304.19,Conakry,1009,2024-12-23 14:32:28
298.22,Dakar,1012,2024-12-23 14:32:28
281.14,Toulouse,1028,2024-12-23 14:26:47
282.11, Nantes,1029,2024-12-23 14:26:47
268.46, Grenoble,1018,2024-12-23 14:26:47
280.98, Marseille,1013,2024-12-23 14:26:47
275.63, Lyon,1022,2024-12-23 14:26:47
260.77,Montreal,1036,2024-12-23 14:26:47
264.74,New York,1039,2024-12-23 14:26:47
304.19,Conakry,1009,2024-12-23 14:26:47
298.22,Dakar,1012,2024-12-23 14:26:47
281.14,Toulouse,1028,2024-12-23 14:26:45
282.11, Nantes,1029,2024-12-23 14:26:45
268.46, Grenoble,1018,2024-12-23 14:26:45
280.98, Marseille,1013,2024-12-23 14:26:45
275.63, Lyon,1022,2024-12-23 14:26:45
260.77,Montreal,1036,2024-12-23 14:26:45
264.74,New York,1039,2024-12-23 14:26:45
304.19,Conakry,1009,2024-12-23 14:26:45
298.22,Dakar,1012,2024-12-23 14:26:45
281.14,Toulouse,1028,2024-12-23 14:23:09
282.11, Nantes,1029,2024-12-23 14:23:09
268.46, Grenoble,1018,2024-12-23 14:23:09
280.98, Marseille,1013,2024-12-23 14:23:09
275.63, Lyon,1022,2024-12-23 14:23:09
260.77,Montreal,1036,2024-12-23 14:23:09
264.74,New York,1039,2024-12-23 14:23:09
304.19,Conakry,1009,2024-12-23 14:23:09
298.22,Dakar,1012,2024-12-23 14:23:09
281.14,Toulouse,1028,2024-12-23 14:21:56
282.11, Nantes,1029,2024-12-23 14:21:56
268.46, Grenoble,1018,2024-12-23 14:21:56
280.98, Marseille,1013,2024-12-23 14:21:56
275.63, Lyon,1022,2024-12-23 14:21:56
260.77,Montreal,1036,2024-12-23 14:21:56
264.21,New York,1039,2024-12-23 14:21:56
304.19,Conakry,1009,2024-12-23 14:21:56
298.22,Dakar,1012,2024-12-23 14:21:56
281.14,Toulouse,1028,2024-12-23 14:19:51
282.11, Nantes,1029,2024-12-23 14:19:51
268.46, Grenoble,1018,2024-12-23 14:19:51
280.55, Marseille,1013,2024-12-23 14:19:51
275.63, Lyon,1022,2024-12-23 14:19:51
260.77,Montreal,1036,2024-12-23 14:19:51
264.21,New York,1039,2024-12-23 14:19:51
304.19,Conakry,1009,2024-12-23 14:19:51
298.22,Dakar,1012,2024-12-23 14:19:51
281.14,Toulouse,1028,2024-12-23 14:19:48
282.11, Nantes,1029,2024-12-23 14:19:48
268.46, Grenoble,1018,2024-12-23 14:19:48
280.55, Marseille,1013,2024-12-23 14:19:48
275.63, Lyon,1022,2024-12-23 14:19:48
260.77,Montreal,1036,2024-12-23 14:19:48
264.21,New York,1039,2024-12-23 14:19:48
304.19,Conakry,1009,2024-12-23 14:19:48
298.22,Dakar,1012,2024-12-23 14:19:48
281.14,Toulouse,1028,2024-12-23 14:19:46
282.11, Nantes,1029,2024-12-23 14:19:46
268.46, Grenoble,1018,2024-12-23 14:19:46
280.55, Marseille,1013,2024-12-23 14:19:46
275.63, Lyon,1022,2024-12-23 14:19:46
260.77,Montreal,1036,2024-12-23 14:19:46
264.21,New York,1039,2024-12-23 14:19:46
304.19,Conakry,1009,2024-12-23 14:19:46
298.22,Dakar,1012,2024-12-23 14:19:46
281.14,Toulouse,1028,2024-12-23 14:19:13
282.11, Nantes,1029,2024-12-23 14:19:13
268.46, Grenoble,1018,2024-12-23 14:19:13
280.55, Marseille,1013,2024-12-23 14:19:13
275.63, Lyon,1022,2024-12-23 14:19:13
260.77,Montreal,1036,2024-12-23 14:19:13
264.21,New York,1039,2024-12-23 14:19:13
304.19,Conakry,1009,2024-12-23 14:19:13
298.22,Dakar,1012,2024-12-23 14:19:13
281.14,Toulouse,1028,2024-12-23 14:18:08
282.11, Nantes,1029,2024-12-23 14:18:08
268.46, Grenoble,1018,2024-12-23 14:18:08
280.55, Marseille,1013,2024-12-23 14:18:08
275.63, Lyon,1022,2024-12-23 14:18:08
260.77,Montreal,1036,2024-12-23 14:18:08
264.74,New York,1039,2024-12-23 14:18:08
304.19,Conakry,1009,2024-12-23 14:18:08
298.22,Dakar,1012,2024-12-23 14:18:08
281.14,Toulouse,1028,2024-12-23 14:18:06
282.11, Nantes,1029,2024-12-23 14:18:06
268.46, Grenoble,1018,2024-12-23 14:18:06
280.55, Marseille,1013,2024-12-23 14:18:06
275.63, Lyon,1022,2024-12-23 14:18:06
260.77,Montreal,1036,2024-12-23 14:18:06
264.74,New York,1039,2024-12-23 14:18:06
304.19,Conakry,1009,2024-12-23 14:18:06
298.22,Dakar,1012,2024-12-23 14:18:06
281.14,Toulouse,1028,2024-12-23 14:16:33
282.11, Nantes,1029,2024-12-23 14:16:33
268.46, Grenoble,1018,2024-12-23 14:16:33
280.55, Marseille,1013,2024-12-23 14:16:33
275.63, Lyon,1022,2024-12-23 14:16:33
260.77,Montreal,1036,2024-12-23 14:16:33
264.74,New York,1039,2024-12-23 14:16:33
304.19,Conakry,1009,2024-12-23 14:16:33
298.22,Dakar,1012,2024-12-23 14:16:33
281.14,Toulouse,1028,2024-12-23 14:16:29
282.11, Nantes,1029,2024-12-23 14:16:29
268.46, Grenoble,1018,2024-12-23 14:16:29
280.55, Marseille,1013,2024-12-23 14:16:29
275.63, Lyon,1022,2024-12-23 14:16:29
260.77,Montreal,1036,2024-12-23 14:16:29
264.74,New York,1039,2024-12-23 14:16:29
304.19,Conakry,1009,2024-12-23 14:16:29
298.22,Dakar,1012,2024-12-23 14:16:29
281.14,Toulouse,1028,2024-12-23 14:12:36
282.11, Nantes,1029,2024-12-23 14:12:36
268.46, Grenoble,1018,2024-12-23 14:12:36
280.98, Marseille,1013,2024-12-23 14:12:36
275.52, Lyon,1022,2024-12-23 14:12:36
260.89,Montreal,1036,2024-12-23 14:12:36
264.48,New York,1039,2024-12-23 14:12:36
303.19,Conakry,1009,2024-12-23 14:12:36
295.36,Dakar,1012,2024-12-23 14:12:36
281.14,Toulouse,1028,2024-12-23 14:10:05
282.11, Nantes,1029,2024-12-23 14:10:05
268.46, Grenoble,1018,2024-12-23 14:10:05
280.98, Marseille,1013,2024-12-23 14:10:05
275.52, Lyon,1022,2024-12-23 14:10:05
260.89,Montreal,1036,2024-12-23 14:10:05
264.02,New York,1039,2024-12-23 14:10:05
303.19,Conakry,1009,2024-12-23 14:10:05
295.36,Dakar,1012,2024-12-23 14:10:05
281.14,Toulouse,1028,2024-12-23 14:09:59
282.11, Nantes,1029,2024-12-23 14:09:59
268.46, Grenoble,1018,2024-12-23 14:09:59
280.98, Marseille,1013,2024-12-23 14:09:59
275.52, Lyon,1022,2024-12-23 14:09:59
260.89,Montreal,1036,2024-12-23 14:09:59
264.02,New York,1039,2024-12-23 14:09:59
303.19,Conakry,1009,2024-12-23 14:09:59
295.36,Dakar,1012,2024-12-23 14:09:59
281.14,Toulouse,1028,2024-12-23 14:09:56
282.11, Nantes,1029,2024-12-23 14:09:56
268.46, Grenoble,1018,2024-12-23 14:09:56
280.98, Marseille,1013,2024-12-23 14:09:56
275.52, Lyon,1022,2024-12-23 14:09:56
260.89,Montreal,1036,2024-12-23 14:09:56
264.02,New York,1039,2024-12-23 14:09:56
303.19,Conakry,1009,2024-12-23 14:09:56
295.36,Dakar,1012,2024-12-23 14:09:56
281.14,Toulouse,1028,2024-12-23 14:07:18
282.11, Nantes,1029,2024-12-23 14:07:18
268.46, Grenoble,1018,2024-12-23 14:07:18
280.55, Marseille,1013,2024-12-23 14:07:18
275.52, Lyon,1022,2024-12-23 14:07:18
260.89,Montreal,1036,2024-12-23 14:07:18
264.07,New York,1039,2024-12-23 14:07:18
303.19,Conakry,1009,2024-12-23 14:07:18
295.36,Dakar,1012,2024-12-23 14:07:18
281.14,Toulouse,1028,2024-12-23 13:57:40
282.11, Nantes,1029,2024-12-23 13:57:40
268.46, Grenoble,1018,2024-12-23 13:57:40
280.55, Marseille,1013,2024-12-23 13:57:40
275.52, Lyon,1022,2024-12-23 13:57:40
260.29,Montreal,1036,2024-12-23 13:57:40
263.86,New York,1039,2024-12-23 13:57:40
301.27,Conakry,1009,2024-12-23 13:57:40
298.22,Dakar,1012,2024-12-23 13:57:40
281.14,Toulouse,1028,2024-12-23 13:32:55
281.11, Nantes,1029,2024-12-23 13:32:55
268.46, Grenoble,1018,2024-12-23 13:32:55
280.86, Marseille,1013,2024-12-23 13:32:55
275.75, Lyon,1022,2024-12-23 13:32:55
260.17,Montreal,1036,2024-12-23 13:32:55
263.5,New York,1038,2024-12-23 13:32:55
300.91,Conakry,1010,2024-12-23 13:32:55
298.22,Dakar,1013,2024-12-23 13:32:55
281.14,Toulouse,1028,2024-12-23 13:31:31
281.11, Nantes,1029,2024-12-23 13:31:31
268.46, Grenoble,1018,2024-12-23 13:31:31
280.86, Marseille,1013,2024-12-23 13:31:31
275.75, Lyon,1022,2024-12-23 13:31:31
260.23,Montreal,1036,2024-12-23 13:31:31
263.5,New York,1038,2024-12-23 13:31:31
300.91,Conakry,1010,2024-12-23 13:31:31
298.22,Dakar,1013,2024-12-23 13:31:31
281.14,Toulouse,1028,2024-12-23 13:15:03
281.11, Nantes,1029,2024-12-23 13:15:03
268.46, Grenoble,1018,2024-12-23 13:15:03
280.43, Marseille,1013,2024-12-23 13:15:03
275.1, Lyon,1022,2024-12-23 13:15:03
260.25,Montreal,1036,2024-12-23 13:15:03
263.5,New York,1038,2024-12-23 13:15:03
300.91,Conakry,1010,2024-12-23 13:15:03
298.22,Dakar,1013,2024-12-23 13:15:03
281.14,Toulouse,1028,2024-12-23 13:08:48
281.11, Nantes,1029,2024-12-23 13:08:48
268.46, Grenoble,1018,2024-12-23 13:08:48
280.43, Marseille,1013,2024-12-23 13:08:48
275.1, Lyon,1022,2024-12-23 13:08:48
260.15,Montreal,1036,2024-12-23 13:08:48
263.39,New York,1038,2024-12-23 13:08:48
300.91,Conakry,1010,2024-12-23 13:08:48
295.58,Dakar,1013,2024-12-23 13:08:48
281.14,Toulouse,1028,2024-12-23 13:04:32
281.11, Nantes,1029,2024-12-23 13:04:32
268.46, Grenoble,1018,2024-12-23 13:04:32
280.86, Marseille,1013,2024-12-23 13:04:32
275.1, Lyon,1022,2024-12-23 13:04:32
260.18,Montreal,1036,2024-12-23 13:04:32
263.11,New York,1038,2024-12-23 13:04:32
303.19,Conakry,1010,2024-12-23 13:04:32
298.22,Dakar,1013,2024-12-23 13:04:32
281.14,Toulouse,1028,2024-12-23 13:03:29
281.11, Nantes,1029,2024-12-23 13:03:29
268.46, Grenoble,1018,2024-12-23 13:03:29
280.86, Marseille,1013,2024-12-23 13:03:29
275.1, Lyon,1022,2024-12-23 13:03:29
260.18,Montreal,1036,2024-12-23 13:03:29
263.11,New York,1038,2024-12-23 13:03:29
303.19,Conakry,1010,2024-12-23 13:03:29
298.22,Dakar,1013,2024-12-23 13:03:29
281.14,Toulouse,1028,2024-12-23 13:02:39
281.11, Nantes,1029,2024-12-23 13:02:39
268.46, Grenoble,1018,2024-12-23 13:02:39
280.86, Marseille,1013,2024-12-23 13:02:39
275.1, Lyon,1022,2024-12-23 13:02:39
260.18,Montreal,1036,2024-12-23 13:02:39
263.04,New York,1038,2024-12-23 13:02:39
303.19,Conakry,1010,2024-12-23 13:02:39
298.22,Dakar,1013,2024-12-23 13:02:39
281.14,Toulouse,1028,2024-12-23 13:00:17
281.11, Nantes,1029,2024-12-23 13:00:17
268.46, Grenoble,1018,2024-12-23 13:00:17
280.86, Marseille,1013,2024-12-23 13:00:17
275.1, Lyon,1022,2024-12-23 13:00:17
260.18,Montreal,1036,2024-12-23 13:00:17
262.91,New York,1038,2024-12-23 13:00:17
303.19,Conakry,1010,2024-12-23 13:00:17
298.22,Dakar,1013,2024-12-23 13:00:17
281.14,Toulouse,1028,2024-12-23 12:59:36
281.11, Nantes,1029,2024-12-23 12:59:36
268.46, Grenoble,1018,2024-12-23 12:59:36
280.86, Marseille,1013,2024-12-23 12:59:36
275.1, Lyon,1022,2024-12-23 12:59:36
260.18,Montreal,1036,2024-12-23 12:59:36
262.91,New York,1038,2024-12-23 12:59:36
303.19,Conakry,1010,2024-12-23 12:59:36
298.22,Dakar,1013,2024-12-23 12:59:36
280.14,Toulouse,1028,2024-12-23 12:42:08
282.11, Nantes,1029,2024-12-23 12:42:08
268.46, Grenoble,1018,2024-12-23 12:42:08
280.86, Marseille,1013,2024-12-23 12:42:08
275.43, Lyon,1022,2024-12-23 12:42:08
259.92,Montreal,1036,2024-12-23 12:42:08
262.98,New York,1038,2024-12-23 12:42:08
303.19,Conakry,1010,2024-12-23 12:42:08
298.22,Dakar,1013,2024-12-23 12:42:08
280.14,Toulouse,1028,2024-12-23 12:40:58
282.11, Nantes,1029,2024-12-23 12:40:58
268.46, Grenoble,1018,2024-12-23 12:40:58
280.86, Marseille,1013,2024-12-23 12:40:58
275.43, Lyon,1022,2024-12-23 12:40:58
259.92,Montreal,1036,2024-12-23 12:40:58
262.98,New York,1038,2024-12-23 12:40:58
303.19,Conakry,1010,2024-12-23 12:40:58
298.22,Dakar,1013,2024-12-23 12:40:58
280.14,Toulouse,1028,2024-12-23 12:38:54
282.11, Nantes,1029,2024-12-23 12:38:54
268.46, Grenoble,1018,2024-12-23 12:38:54
280.86, Marseille,1013,2024-12-23 12:38:54
275.43, Lyon,1022,2024-12-23 12:38:54
259.97,Montreal,1036,2024-12-23 12:38:54
262.98,New York,1038,2024-12-23 12:38:54
303.19,Conakry,1010,2024-12-23 12:38:54
298.22,Dakar,1013,2024-12-23 12:38:54
280.14,Toulouse,1028,2024-12-23 12:12:58
281.11, Nantes,1030,2024-12-23 12:12:58
268.46, Grenoble,1018,2024-12-23 12:12:58
280.43, Marseille,1014,2024-12-23 12:12:58
